Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month,,Label
1/4/06 7:44,1136331841,jci,27.076403,7.17,98.284569,13.35,14300000000,16250000000,15.83,12.33,1.18,0.51,2.32,0.59,8.187,3.31,4.64,5.45,13.44,27480000000,143.271,14.4,3480000000,1980000000,757200000,4.68,4,171300000,0.888,2340000000,0.387,1.238,31.41,858200000,92510000,N/A,71.27,63.39,1039020,192970000,N/A,0.49,67.8,3710000,2.9,1.9,3390000,,Yes
2/7/06 9:04,1139274295,jci,22.853397,31.84,96.879387,17.86,13120000000,18290000000,14.61,11.26,1.07,0.46,2.15,0.64,9.178,3.19,4.54,4.66,13.1,28390000000,147.534,13.7,3480000000,1990000000,768300000,4.65,-1.8,167600000,0.869,5330000000,0.867,1.02,31.683001,696700000,2610000000,N/A,72.19,65.76,919536,192970000,192050000,0.49,67.8,3770000,4.3,2,3400000,,Yes
8/29/06 6:05,1156802705,jci,24.063883,-48.97,101.665268,14.28,13970000000,18600000000,14.71,11.83,1.06,0.45,2,0.6,8.489,3.07,4.58,5.05,15.09,30990000000,159.863,18.8,3480000000,2190000000,957200000,4.86,32.5,380000000,1.943,5010000000,0.726,1.076,35.431,1220000000,2510000000,0.75,76.49,77.93,1344420,195570000,194630000,0.48,71.7,2680000,1.7,1.4,3960000,,Yes
4/4/07 17:14,1175678096,jci,30.433508,-56.28,113.564842,-2.88,18980000000,23540000000,18.59,13.64,1.02,0.57,2.49,0.72,10.008,3.11,4.58,4.69,15.07,32920000000,168.654,9.1,4420000000,2350000000,1030000000,5.2,-1.8,252000000,1.282,4890000000,0.645,1.155,38.662998,1560000000,442900000,0.43,95.6,86.58,1033930,196500000,195550000,8.13,74.7,2000000,2.1,1,1950000,,Yes
12/21/07 11:57,1198209456,jci,11.768472,-44.97,118.631203,-39.03,21320000000,25070000000,17.19,11.93,0.96,0.62,2.39,0.72,9.92,3.62,5.18,4.88,15.93,34620000000,58.625,10.6,4420000000,2530000000,1300000000,2.09,29.4,674000000,1.135,4420000000,0.496,1.096,15.001,1910000000,813750000,0.93,38.4,38.61,3239960,593820000,589880000,0.42,73.3,7470000,2.7,1.3,8580000,,Yes
12/18/08 8:14,1229559250,jci,6.473381,77.78,72.640198,27.31,10560000000,14120000000,10.92,7.97,0.79,0.28,1.14,0.37,5.147,2.57,5.15,4.99,10.68,38060000000,64.175,3.3,5530000000,2740000000,979000000,1.63,-96.6,384000000,0.646,3940000000,0.419,1.088,15.951,1930000000,1260000000,1.58,17.04,26.14,5479490,594180000,589560000,0.3,78.2,6560000,1.1,1.1,5700000,,No
8/17/09 6:50,1250463057,jci,9.619283,29.65,81.663284,13.61,15070000000,19300000000,N/A,17.94,4.46,0.52,1.88,0.65,14.915,-2.08,1.77,1.39,-6.83,29940000000,50.418,-29.3,5530000000,1290000000,-622000000,-1.05,-62.9,543000000,0.912,4780000000,N/A,1.1,13.816,1260000000,1060000000,2.02,23.41,17.75,6853840,595460000,592420000,0.3,81.4,47780000,6,8.1,42900000,,No
7/23/11 14:04,1311401070,jci,16.531656,16.43,116.219337,3.56,27140000000,31290000000,17.17,12.27,0.92,0.73,2.47,0.84,12.09,4.28,5.1,4.52,16.14,37260000000,55.23,22,5290000000,2590000000,1600000000,2.33,29.2,401000000,0.59,4540000000,40.1,1.2,16.18,661000000,105620000,1.86,39.32,39.81,4930280,678450000,676340000,0.23,77.3,8310000,1.6,1.2,5190000,,Yes
10/13/11 1:18,1318439892,jci,15.569354,30.37,104.60733,21.11,21560000000,25340000000,14.19,10.2,0.69,0.52,1.8,0.65,9.65,3.93,4.89,4.43,15.41,39080000000,57.81,21.4,5290000000,2620000000,1540000000,2.24,-14.6,335000000,0.49,5180000000,44.28,1.13,16.71,627000000,-136500000,2.04,29.16,35.99,7251860,679740000,677550000,0.23,77.3,14750000,2.3,N/A,13380000,,No
11/15/11 9:53,1321321993,jci,16.278198,22.53,109.442322,10.12,21570000000,26460000000,13.45,8.76,0.58,0.53,1.95,0.65,9.74,3.98,4.87,4.48,15.95,40830000000,60.25,19.3,5290000000,2720000000,1620000000,2.36,19.8,257000000,0.38,5150000000,44.89,1.12,16.27,1080000000,-192880000,1.93,30.71,34.61,6433860,680000000,677650000,0.23,77.3,10170000,1.5,N/A,10960000,,Yes
3/28/12 22:01,1332943269,jci,20.224424,20.62,123.244484,14.01,21860000000,27880000000,13.34,9.53,0.62,0.53,1.99,0.67,10.12,3.98,4.79,4.49,15.98,41710000000,61.45,9.2,6170000000,2760000000,1660000000,2.41,9.3,241000000,0.35,5990000000,51.83,1.17,16.37,886000000,-130250000,2.03,32.87,31.42,5712400,680450000,678300000,0.23,78.8,11230000,2,1.7,12730000,,Yes
7/22/12 3:08,1342897739,jci,19.24815,40.34,120.355362,26.98,17420000000,23470000000,10.08,8.43,0.61,0.42,1.55,0.55,8.11,4.08,4.97,4.33,15.74,42350000000,62.56,2.1,6170000000,2890000000,1730000000,2.51,16.8,602000000,0.87,6660000000,55.69,0.94,16.83,1350000000,2330000000,1.63,27.69,31.17,5299490,689000000,686820000,0.23,79.3,16740000,3.4,2.5,17660000,,No
11/4/12 4:50,1351975838,jci,20.845547,37.37,125.510765,27.65,17900000000,23710000000,14.74,8,0.73,0.42,1.54,0.56,9.1,2.92,4.24,3.67,11.57,41960000000,61.56,-3.7,6170000000,2600000000,1230000000,1.78,N/A,265000000,0.39,6070000000,50.75,1.17,16.94,1560000000,-731120000,1.59,27.12,28.03,4896180,682000000,679740000,0.24,79.5,16640000,3.6,2.5,17320000,,No
5/7/13 9:18,1367889527,jci,25.403091,28.67,145.833649,17.88,24190000000,30090000000,26.24,11.36,1.15,0.58,2.05,0.72,11.97,2.21,3.9,3.24,8.55,41820000000,61.21,-1.3,6220000000,2510000000,925000000,1.35,-59.3,481000000,0.7,6670000000,54.51,1.06,17.22,1930000000,178250000,1.59,34.16,30.83,4899480,685000000,682850000,0.25,79.2,12890000,3,1.9,14150000,,Yes
10/27/03 5:42,1067204522,jcp,20.912647,53.61,76.782883,9.37,6650000000,10250000000,21.08,15.72,1.57,0.21,1.08,0.32,10.24,1.09,1.71,1.98,5.43,32350000000,113.176,N/A,9770000000,1000000000,326000000,1.16,N/A,2540000000,9.36,5830000000,0.905,2.119,22.52,N/A,N/A,0.679,21.84,19.35,3475500,271850000,270500000,0.5,95,12960000,3.861,4.79,13600000,,Yes
12/14/03 17:10,1071393026,jcp,20.345839,64.18,80.124496,13.44,6540000000,10700000000,21.32,15.97,1.68,0.2,1.07,0.33,10.8,1.06,1.65,1.9,5.22,32350000000,112.978,N/A,9770000000,991000000,317000000,1.128,N/A,1850000000,6.78,5670000000,0.872,2.002,22.52,N/A,N/A,0.656,23.82,19.97,2888590,271850000,271700000,0.48,93,11260000,4.135,4.14,12960000,,Yes
4/23/04 21:04,1082725444,jcp,30.914536,29.61,85.431908,3.04,9890000000,12730000000,29.9,13.73,1.37,0.34,1.59,0.72,10.51,2.05,3.07,1.97,5.99,17790000000,59.886,N/A,9770000000,1210000000,339000000,1.212,N/A,2990000000,10.75,5370000000,0.991,1.735,22.684999,N/A,N/A,0.757,32.59,25.22,2919727,273020000,277100000,0.48,90.42,10890000,3.4,3.93,11690000,,Yes
6/21/04 12:44,1087793046,jcp,32.202629,40.95,84.874046,9.45,10680000000,13350000000,24.4,13.47,1.35,0.59,2.01,0.74,10.03,2.55,3.86,2.5,7.91,18110000000,60.08,N/A,6620000000,1330000000,438000000,1.551,N/A,3030000000,10.73,5390000000,0.963,1.891,18.798,N/A,N/A,0.762,34.92,28.4,3170954,282130000,280700000,0.51,90.87,9690000,2.667,3.45,10890000,,Yes
8/10/04 22:34,1092148474,jcp,33.382885,34.99,81.260139,16.07,11000000000,13200000000,25.15,13.27,1.27,0.58,1.99,0.73,9.92,2.55,3.86,2.5,7.91,18110000000,60.08,N/A,6620000000,1330000000,438000000,1.551,N/A,3030000000,10.73,5390000000,0.963,1.891,18.798,N/A,N/A,0.775,37.76,31.27,2962681,282130000,280700000,0.51,92.68,12790000,4.263,4.56,12240000,,Yes
3/1/05 5:26,1109626014,jcp,39.115997,33.87,91.975983,8.6,12070000000,11470000000,19.61,12.09,1.22,0.66,2.52,0.62,9.15,3.62,5.54,4.07,12.93,18420000000,62.081,N/A,6620000000,1250000000,655000000,2.27,N/A,4690000000,17.27,3950000000,0.812,2.343,17.892,N/A,N/A,1.038,42.01,38.7,2278363,271400000,270000000,0.52,80.23,8530000,4.073,3.16,8550000,,Yes
3/9/05 6:32,1110321175,jcp,41.209656,28.44,91.778702,7.16,12860000000,12010000000,20.88,12.84,1.27,0.69,2.63,0.65,9.59,3.62,5.54,4.07,12.93,18420000000,62.081,N/A,6620000000,1250000000,655000000,2.27,N/A,4690000000,17.27,3950000000,0.812,2.343,17.892,N/A,N/A,1.009,42.7,39.1,2302272,271400000,270000000,0.52,89.32,8530000,4.073,3.16,8550000,,Yes
12/20/05 11:44,1135050245,jcp,47.323883,48.03,97.149643,15.05,12280000000,13770000000,16.31,12.68,0.85,0.65,3.58,0.73,7.291,4.61,7.99,6.9,21.09,18860000000,71.443,2,7140000000,1890000000,861000000,3.24,57,1980000000,8.521,3470000000,1.013,2.098,14.754,1100000000,22250000,N/A,53.51,51.82,2572750,232240000,N/A,35.97,88.1,8770000,3.3,3.8,7900000,,Yes
2/11/07 20:01,1171195311,jcp,72.85482,-38.87,113.186935,-5.36,18640000000,N/A,15.75,15.29,0.96,0.97,4.69,N/A,N/A,6.31,9.28,8.94,30.37,19440000000,84.074,6.7,7380000000,2180000000,1130000000,5.26,22.6,1920000000,8.53,3450000000,0.863,1.937,17.778,1480000000,521000000,0.76,80.47,73.69,2402060,224980000,224640000,10.51,96.4,9870000,4.4,4.4,9680000,,Yes
4/27/07 18:11,1177668718,jcp,72.280525,-46.45,118.048973,-4.82,18590000000,20530000000,15.65,15.16,0.96,0.93,4.34,1.06,9.42,6.31,9.28,8.94,30.37,19440000000,84.074,6.7,7380000000,2180000000,1130000000,5.26,22.6,1920000000,8.53,3450000000,0.863,1.937,18.973,1480000000,521000000,0.76,81.633,79.842,2458230,225790000,224640000,10.51,96.4,9870000,4.4,4.4,9680000,,Yes
5/28/07 1:05,1180285506,jcp,69.865295,-48.06,119.75425,-6.81,17930000000,18980000000,15.44,12.46,0.83,0.89,3.95,0.95,7.987,5.9,9.73,9.57,26.43,20030000000,88.241,3.1,7830000000,2380000000,1160000000,5.13,13.3,3070000000,13.563,4120000000,0.91,2.234,19.990999,1360000000,678880000,0.62,79.95,80.32,2803050,226200000,225860000,1.01,88.7,9810000,4.8,4.4,8710000,,Yes
5/28/07 4:37,1180298270,jcp,69.865295,-48.06,119.75425,-6.81,17930000000,18980000000,15.44,12.46,0.83,0.89,3.95,0.95,7.987,5.9,9.73,9.57,26.43,20030000000,88.241,3.1,7830000000,2380000000,1160000000,5.13,13.3,3070000000,13.563,4120000000,0.91,2.234,19.990999,1360000000,678880000,0.62,79.95,80.32,2803050,226200000,225860000,1.01,88.7,9810000,4.8,4.4,8710000,,Yes
6/29/07 14:22,1183098127,jcp,63.800793,-48.28,119.271301,-13.51,16040000000,17260000000,14.12,11.39,0.84,0.81,3.64,0.86,7.233,5.9,9.74,9.61,26.43,20030000000,88.251,3.1,7830000000,2390000000,1160000000,5.129,13.3,3010000000,13.59,4120000000,0.91,2.219,20.009001,1360000000,627130000,0.58,77.248,79.546,2997500,221490000,170970000,1.03,92.4,8830000,2.9,4,11010000,,Yes
10/16/07 6:32,1192487575,jcp,53.365692,-63.83,122.505898,-40.22,13600000000,15290000000,11.79,10.33,0.79,0.68,3.26,0.76,6.342,5.87,9.9,9.86,28.38,20190000000,89.915,3.6,7830000000,2410000000,1160000000,5.2,1.7,2120000000,9.57,3810000000,0.898,2.068,19.108,1270000000,375130000,0.84,65.4,72.94,3961910,221640000,221310000,0.22,89.6,9480000,2.6,4.3,9830000,,Yes
12/18/08 19:38,1229600289,jcp,18.814754,34.43,72.640198,27.31,4590000000,6660000000,5.82,15.64,0.72,0.25,0.92,0.35,3.465,4.14,7.65,6.51,16.31,19120000000,86.016,-8.7,7670000000,1920000000,790000000,3.551,-52.5,1620000000,7.309,3510000000,0.674,1.978,23.399,1250000000,387250000,1.52,19.5822,30.3494,6838150,222180000,221320000,0.21,92.5,20280000,2.6,9.2,17280000,,No
11/17/09 16:05,1258445149,jcp,27.950897,9.08,92.927475,8.28,7040000000,8410000000,18.79,19.01,3.56,0.41,1.62,0.47,6.417,2.01,4.61,3.98,7.33,17900000000,79.573,-7.9,6920000000,1310000000,355000000,1.59,N/A,2310000000,9.802,3390000000,N/A,1.977,19.219999,1310000000,326380000,1.77,33.72,30.62,4950330,235870000,200720000,5.77,86.5,14590000,4.3,6.2,15980000,,Yes
11/18/09 23:23,1258557820,jcp,27.286289,10.04,92.869049,9.94,6880000000,8120000000,18.36,18.57,3.34,0.39,1.55,0.45,6.196,2.01,4.61,3.98,7.33,17900000000,79.573,-7.9,6920000000,1310000000,355000000,1.588,N/A,2310000000,9.802,3390000000,N/A,1.977,19.219999,1310000000,326380000,1.77,33.6186,30.6151,4991770,235870000,200720000,5.77,86.5,14590000,3.5,8.1,15980000,,Yes
3/19/12 10:55,1332125737,jcp,36.016861,-54.8,123.577866,12.21,7820000000,9420000000,N/A,12.04,1.35,0.45,1.96,0.55,9.19,-0.88,2.94,2.59,-3.21,17260000000,79.39,-4.9,6960000000,1020000000,-152000000,-0.7,N/A,1510000000,6.98,3100000000,77.53,1.84,18.53,820000000,-156000000,2.11,40.43,33.65,5878350,215900000,147330000,16.82,101.9,28940000,5,19.2,28600000,,Yes
7/22/12 12:41,1342932108,jcp,20.620001,-21.77,120.355362,26.98,4510000000,6770000000,N/A,8.97,0.61,0.27,1.15,0.41,9.87,-2.3,1.04,0.91,-8.73,16470000000,76.72,-20.1,6220000000,686000000,-379000000,-1.77,N/A,839000000,3.84,3100000000,78.81,1.92,18.02,191000000,-539380000,1.79,22.57,32.55,8800350,218590000,161790000,16.18,101.2,48300000,5.4,34.7,44380000,,No
10/15/12 10:01,1350266489,jcp,25.879999,-72.3,127.745087,20.36,5700000000,7970000000,N/A,19.57,2.97,0.37,1.55,0.51,22.63,-3.47,-1.05,-0.88,-12.9,15580000000,72.09,-22.6,6220000000,352000000,-540000000,-2.51,N/A,888000000,4.05,3150000000,85.84,1.91,16.78,39000000,-532750000,1.84,26.07,26.8,9302360,219080000,160600000,16.19,107.3,56530000,6.4,40.6,50330000,,Yes
1/20/13 18:01,1358676070,jcp,18.870001,-65.45,132.445984,26.31,4140000000,6580000000,N/A,N/A,-0.46,0.27,1.14,0.45,-126.48,-3.58,-3.95,-3.03,-12.96,14530000000,66.7,-26.6,6220000000,-52000000,-520000000,-2.39,N/A,525000000,2.4,2960000000,84.67,1.67,15.98,298000000,-233000000,2.02,19.28,22.23,9844580,219240000,160970000,16.19,107.3,63900000,7.1,45.9,63800000,,No
4/25/13 0:39,1366821578,jcp,15.24,-47.64,142.174332,19.89,3340000000,5410000000,N/A,N/A,0.22,0.26,1.07,0.42,-6.78,-7.59,-10.32,-7.9,-27.43,12980000000,59.24,-28.4,4070000000,-797000000,-985000000,-4.49,N/A,930000000,4.23,2980000000,94.04,1.43,14.46,-10000000,-342750000,1.85,15.14,19.02,17675700,219750000,118870000,15.32,112.4,56960000,2.9,37.2,61010000,,No
6/21/13 14:09,1371794999,jcp,15.91,-43.43,143.422516,25.6,3580000000,6830000000,N/A,N/A,0.2,0.29,1.25,0.55,-6.44,-9.38,-12.95,-9.43,-34.4,12470000000,56.78,-16.4,4070000000,-1060000000,-1170000000,-5.33,N/A,821000000,3.73,3830000000,133.5,1.08,13.03,-185000000,-175750000,2.07,17.92,17.86,16033600,220300000,101670000,15.32,112.4,35900000,2.6,23.5,39660000,,No
9/30/04 7:30,1096500628,jec,18.769814,76.03,84.143188,12.3,2140000000,2030000000,16.47,14.89,1.13,0.48,2.21,0.46,8.55,2.97,4.57,7.65,14.94,4440000000,77.53,N/A,625890000,237160000,132040000,2.305,N/A,173300000,3.08,26900000,0.028,1.764,16.995001,N/A,N/A,0.295,38.79,42.61,374777,56330000,48900000,13.19,79.93,1600000,4.725,3.27,1680000,,Yes
11/25/04 18:49,1101379740,jec,22.024757,45.78,89.436737,9.17,2530000000,2380000000,19.5,15.13,1.12,0.56,2.61,0.54,10.05,2.97,4.57,7.65,14.94,4440000000,77.513,N/A,625890000,237160000,132040000,2.304,N/A,173300000,3.08,26900000,0.028,1.764,16.995001,N/A,N/A,0.264,40.22,41.38,329318,56330000,48900000,13.19,79.95,1520000,4.433,3.12,1480000,,Yes
2/19/05 21:18,1108819085,jec,26.348333,54.62,91.338654,8.88,3060000000,3000000000,24.24,17.98,1.33,0.65,2.94,0.63,12.74,2.69,4.19,6.67,13.28,4740000000,82.361,N/A,664680000,235560000,127710000,2.22,N/A,168730000,2.97,113670000,0.109,1.603,18.315001,N/A,N/A,0.275,48.39,42.71,361590,56870000,55700000,2.05,85.02,1700000,5.779,3.05,1730000,,Yes
3/16/07 20:27,1174048023,jec,43.451466,64.8,109.364853,-5.09,2620000000,4900000000,12.45,9.08,1.35,0.34,1.76,0.63,12.946,2.77,4.24,7.51,15.83,7760000000,132.503,19.9,934250000,378140000,215120000,3.56,42.4,484510000,8.192,95360000,0.064,1.81,25.343,267840000,168130000,1.24,90.97,82.91,423768,59150000,57500000,6.61,76.9,1040000,2.1,1.8,667500,,Yes
1/24/08 12:11,1201147882,jec,78.236176,-48.98,108.107948,-36.95,9300000000,8730000000,32.78,21.09,1.48,1.1,5.02,1.03,17.543,3.39,5.22,8.85,17.58,8470000000,71.475,15.2,1210000000,497630000,287130000,2.35,42.9,613350000,5.076,40980000,0.022,1.785,15.335,360860000,230610000,1.34,90.73,77.59,1972350,120830000,117410000,1.81,79.4,3670000,2.7,3.1,4300000,,Yes
3/18/08 22:55,1205852136,jec,72.04982,-45.14,107.018814,-38.75,8920000000,8120000000,27.86,19.55,1.31,0.95,4.26,0.91,14.808,3.63,5.48,9.2,18.58,8930000000,74.904,22.5,1210000000,548270000,324240000,2.638,60.6,398780000,3.286,36990000,0.019,1.674,16.421,263700000,140240000,1.73,77.1451,81.3916,2064230,121340000,117920000,1.92,84.6,4010000,2.2,3.4,3500000,,Yes
6/13/08 22:59,1213369166,jec,88.246086,-50.75,109.576759,-28.33,10960000000,10120000000,31.2,23.08,1.56,1.1,4.97,1.07,16.761,3.75,5.69,9.79,19.32,9500000000,79.253,27.4,1210000000,603530000,356320000,2.89,47.7,392510000,3.222,33060000,0.016,1.687,17.316999,246050000,117530000,1.78,90.52,84.32,1398320,121800000,117960000,1.93,84,3770000,3.6,3.2,4200000,,Yes
10/12/08 0:49,1223743789,jec,35.078823,23.2,71.997513,24.83,4380000000,3880000000,11.37,8.73,0.62,0.43,1.98,0.38,5.87,3.78,5.74,10.31,19.98,10340000000,85.78,40.1,1210000000,661540000,390250000,3.15,45.4,536220000,4.38,39420000,0.018,1.742,18.242001,354230000,217010000,2.18,58.68,76.81,1994090,122420000,118420000,2.26,82.1,3770000,1.8,3.2,4860000,,Yes
4/21/10 23:53,1271865224,jec,47.186802,6.69,101.665329,13.08,6000000000,4990000000,16.88,18.09,1.51,0.55,2.18,0.47,7.75,3.32,5.16,7.7,14.04,10710000000,87.006,-23.4,1560000000,643310000,355940000,2.85,-37.7,1060000000,8.469,114090000,N/A,1.912,21.827999,570800000,473250000,1.38,44.43,41.16,1838060,124580000,120880000,6.67,77.4,5820000,4,N/A,5810000,,Yes
8/17/11 8:18,1313540324,jec,34.265087,16.97,103.343529,21.17,4480000000,4260000000,14.23,11.75,1.06,0.45,1.43,0.43,6.56,3.14,5.57,6.51,10.62,10000000000,79.86,9.4,1330000000,648930000,313740000,2.47,376.2,773820000,6.07,551200000,17.48,1.47,24.65,119700000,133170000,1.26,39.79,45.8,1476280,127550000,124140000,1.91,80.2,2370000,2.1,1.9,4500000,,Yes
12/28/11 21:50,1325080224,jec,39.353378,5.51,109.04451,15.92,5140000000,4930000000,15.44,11.84,0.92,0.51,1.58,0.48,7.83,3.19,5.15,6.22,10.83,10380000000,82.6,16.2,1560000000,629490000,331030000,2.6,22.5,905630000,7.07,568070000,17.09,1.53,25.93,236490000,262470000,1.29,40.36,38.44,1577570,128130000,124730000,1.91,80.2,3870000,2.2,3.1,2760000,,Yes
5/13/13 13:08,1368421693,jec,49.216232,11.25,146.676666,18.5,6670000000,5960000000,16.2,13.6,1.09,0.6,1.69,0.53,7.92,3.66,5.86,6.19,11.21,11150000000,86.8,4.9,1730000000,751640000,408720000,3.15,24.4,1170000000,8.92,450810000,11.28,2.2,30.26,430440000,363730000,1.69,52.24,46.81,1023710,130800000,127930000,2.04,84.9,3530000,3.3,2.8,3520000,,Yes
3/11/04 14:46,1078987563,jnj,33.864105,34.84,82.721504,10.42,1.5366E+11,1.4999E+11,21.58,15.93,1.38,3.67,5.97,3.58,12.79,17.19,24.45,16.46,29.71,41860000000,13.933,N/A,25850000000,11720000000,7200000000,2.399,N/A,8850000000,2.98,5170000000,0.201,1.733,8.672,N/A,N/A,0.263,52.96,51.52,7182636,2970000000,2940000000,1,63.16,19650000,2.365,0.67,20800000,,Yes
10/14/04 22:01,1097762510,jnj,37.835457,14.87,83.299927,9.41,1.6776E+11,1.6039E+11,19.1,17.13,1.51,3.75,5.58,3.58,11.06,19.82,27.4,18.5,32.7,44750000000,14.908,N/A,29690000000,14510000000,8870000000,2.959,N/A,10790000000,3.63,3450000000,0.115,2.044,10.126,N/A,N/A,0.177,56.92,54.58,5890818,2970000000,2940000000,1,63.83,25280000,4.897,0.86,19830000,,Yes
12/9/04 7:02,1102546926,jnj,41.235897,-0.04,90.018211,7.78,1.8148E+11,1.696E+11,20.06,18.31,1.68,3.91,5.69,3.7,11.47,19.93,27.45,18.57,32.02,45850000000,15.272,N/A,29690000000,14790000000,9140000000,3.048,N/A,13090000000,4.41,3420000000,0.108,2.175,10.616,N/A,N/A,0.123,58.72,55.81,6741227,2970000000,2940000000,1,64.32,21880000,3.308,0.74,21380000,,Yes
1/16/05 7:45,1105832757,jnj,42.170795,0.55,89.707497,10.75,1.8608E+11,1.764E+11,20.57,18.72,1.7,4.01,5.84,3.85,11.93,19.93,27.45,18.57,32.02,45850000000,15.272,N/A,29690000000,14790000000,9140000000,3.048,N/A,13090000000,4.41,3420000000,0.108,2.175,10.616,N/A,N/A,0.193,61.09,56.91,6886988,2970000000,2940000000,1,64.38,21820000,3.758,0.74,21880000,,Yes
2/4/05 7:37,1107473823,jnj,44.55172,-11.66,91.217285,6.88,1.9483E+11,1.8619E+11,21.54,17.6,1.76,4.27,6.22,4.06,12.59,19.93,27.45,18.57,32.02,45850000000,15.272,N/A,29690000000,14790000000,9140000000,3.05,N/A,13090000000,4.41,3420000000,0.108,2.175,10.616,N/A,N/A,0.193,62.4,57.9,6616272,2970000000,2940000000,1,63.32,25630000,3.326,0.87,21820000,,Yes
4/3/05 23:16,1112541405,jnj,45.156616,-9.62,89.442894,12.43,1.9879E+11,1.8875E+11,23.58,17.87,1.79,4.22,6.27,3.99,12.46,17.97,27.11,16.84,28.6,47350000000,15.74,N/A,33930000000,15150000000,8510000000,2.84,N/A,12880000000,4.33,2850000000,0.089,1.962,10.708,N/A,N/A,0.137,66.17,60.26,6344318,2970000000,2940000000,1,64.39,33470000,5.126,1.14,31220000,,Yes
2/7/06 19:01,1139310066,jnj,38.958012,18.57,96.879387,17.86,1.6898E+11,1.5636E+11,16.44,14.99,1.74,3.35,4.59,3.1,10.097,20.61,26.47,N/A,N/A,50510000000,16.768,-1.1,33930000000,15490000000,10410000000,3.46,79.4,15180000000,5.102,2420000000,N/A,N/A,12.385,N/A,N/A,N/A,60.5,62.27,10312600,2970000000,2970000000,0.04,65.6,22500000,3.1,0.8,19430000,,Yes
2/28/06 4:32,1141072357,jnj,39.764992,11.74,99.002602,11.94,1.7228E+11,1.5907E+11,16.76,14.37,1.57,3.4,4.66,3.15,10.272,20.61,26.47,N/A,N/A,50510000000,16.768,-1.1,33930000000,15490000000,10410000000,3.46,79.4,15180000000,5.102,2420000000,N/A,N/A,12.385,N/A,N/A,N/A,59.43,61.69,9903780,2970000000,2970000000,0.04,65.6,22500000,3.1,0.8,19430000,,Yes
4/22/06 19:31,1145705465,jnj,40.26162,14.21,101.659706,15.42,1.7371E+11,1.6026E+11,16.11,14.52,1.44,3.43,4.57,3.16,10.406,21.47,26.24,N/A,N/A,50670000000,17.084,1.2,36560000000,15400000000,10880000000,3.62,12.9,16140000000,5.423,2690000000,N/A,N/A,12.732,N/A,N/A,-0.06,58.92,60.39,9536200,2980000000,2980000000,0.04,65.6,9980000,1.2,0.3,10490000,,Yes
6/17/06 14:22,1150525334,jnj,42.808826,4.21,97.048355,25.06,1.8264E+11,1.6826E+11,17.02,15.38,1.67,3.59,4.44,3.32,10.927,21.47,26.24,14.26,29.09,50670000000,17.036,1.2,36560000000,15400000000,10880000000,3.62,16.4,17180000000,5.804,2810000000,0.068,2.559,13.835,12720000000,6110000000,0.07,59.96,59.7,8783770,2960000000,2960000000,0.04,63.4,11990000,1.4,0.4,10680000,,Yes
9/3/06 3:52,1157226743,jnj,45.179382,-2.14,102.319252,14.37,1.8931E+11,1.7722E+11,17.43,16.1,1.75,3.69,4.66,3.46,11.541,21.67,25.86,14.34,29.27,51280000000,17.271,4.7,36560000000,15360000000,11110000000,3.71,9,14730000000,5.034,2640000000,0.065,2.585,13.886,13060000000,6470000000,0.13,63.16,60.45,7417200,2930000000,2920000000,0.04,63.5,14970000,2.3,0.5,16390000,,Yes
9/3/06 4:07,1157227676,jnj,45.179382,-2.14,102.319252,14.37,1.8931E+11,1.7722E+11,17.43,16.1,1.75,3.69,4.66,3.46,11.541,21.67,25.86,14.34,29.27,51280000000,17.271,4.7,36560000000,15360000000,11110000000,3.71,9,14730000000,5.034,2640000000,0.065,2.585,13.886,13060000000,6470000000,0.13,63.16,60.45,7417200,2930000000,2920000000,0.04,63.5,14970000,2.3,0.5,16390000,,Yes
1/13/07 10:07,1168654069,jnj,46.782429,4.46,112.63649,-0.35,1.9321E+11,1.8089E+11,17.55,16.41,1.85,3.7,4.78,3.46,11.491,21.69,26.08,14.46,29.27,52250000000,17.681,7.9,36560000000,15740000000,11330000000,3.798,8.7,14690000000,5.067,2370000000,0.058,2.594,13.97,13210000000,6420000000,0.02,66.1673,64.755,8838890,2900000000,2900000000,0.04,63.4,17010000,2.2,0.6,17080000,,Yes
3/1/07 11:00,1172718037,jnj,44.096241,1.83,110.489754,-3,1.8212E+11,1.8463E+11,16.85,14.74,1.89,3.42,4.63,3.46,11.622,20.73,25.71,13.24,28.33,53320000000,18.16,8.5,38270000000,15890000000,11050000000,3.73,3.5,4080000000,1.411,6590000000,0.168,1.199,13.59,14250000000,7030000000,0,65.95,65.81,8841350,2890000000,2890000000,0.03,63.5,15920000,2,0.6,17010000,,Yes
